,CODE_COMMUNE,LIBL_COMMUNE,NOM_EPCI,NOM_CANTON,TOTAL,TOTAL_FEM,TOTAL_HOM,TOTAL_M75A,TOTAL_7584A,TOTAL_P85A,TOTAL_DOM,TOTAL_ETA,ANNEE_REF,CODE_CANTON
205,63439,USSON,Communauté de communes du Pays de Sauxillanges,SAUXILLANGES,8,7,0,0,0,0,0,0,2014,0
206,63440,VALBELEIX,Communauté de communes du Massif du Sancy,BESSE-ET-SAINT-ANASTAISE,0,0,0,0,0,0,0,0,2014,0
207,63441,VALCIVIERES,Communauté de communes du Pays d'Ambert,AMBERT,11,8,0,0,6,0,0,0,2014,0
208,63442,VALZ-SOUS-CHATEAUNEUF,Communauté de communes Bassin Minier Montagnes,JUMEAUX,0,0,0,0,0,0,0,0,2014,0
209,63443,VARENNES-SUR-MORGE,Communauté de communes Limagne d'Ennezat,ENNEZAT,9,0,0,0,0,0,0,0,2014,0
210,63444,VARENNES-SUR-USSON,Communauté de communes du Pays de Sauxillanges,SAUXILLANGES,0,0,0,0,0,0,0,0,2014,0
211,63445,VASSEL,Communauté de communes Billom Saint-Dier Vallée du Jauron,VERTAIZON,9,6,0,0,0,0,0,0,2014,0
212,63446,VENSAT,Communauté de communes Nord Limagne,AIGUEPERSE,10,8,0,0,0,6,0,0,2014,0
213,63447,VERGHEAS,Communauté de communes du Pays de Pionsat,PIONSAT,8,6,0,0,0,0,0,0,2014,0
214,63121,COUDES,Communauté de communes Couze Val d'Allier,ISSOIRE,29,22,7,7,9,13,0,0,2014,0
215,63122,COURGOUL,Communauté de communes Puy et Couzes,CHAMPEIX,0,0,0,0,0,0,0,0,2014,0
216,63123,COURNOLS,Communauté de communes Les Cheires,SAINT-AMANT-TALLENDE,6,0,0,0,0,0,0,0,2014,0
217,63124,COURNON-D'AUVERGNE,Communauté d'Agglomération Clermont-Communauté,COURNON D'AUVERGNE,359,259,100,43,127,189,0,0,2014,0
218,63125,COURPIERE,Communauté de communes du Pays de Courpière,COURPIERE,168,124,44,21,50,97,0,0,2014,0
219,63126,LE CREST,Communauté de communes Les Cheires,VEYRE-MONTON,23,16,7,0,0,18,0,0,2014,0
220,63127,CRESTE,Communauté de communes Puy et Couzes,CHAMPEIX,0,0,0,0,0,0,0,0,2014,0
221,63128,CREVANT-LAVEINE,Communauté de communes entre Dore et Allier,LEZOUX,21,15,6,0,8,12,0,0,2014,0
222,63129,CROS,Communauté de communes Sancy Artense,LA TOUR D'AUVERGNE,11,6,0,0,0,6,0,0,2014,0
223,63130,LA CROUZILLE,Communauté de communes Sancy Artense,MONTAIGUT,12,8,0,0,0,9,0,0,2014,0
224,63131,CULHAT,Communauté de communes entre Dore et Allier,LEZOUX,27,20,7,0,6,20,0,0,2014,0
225,63132,CUNLHAT,Communauté de communes du Pays de Cunlhat,CULHAT,35,27,8,0,12,19,0,0,2014,0
226,63133,DALLET,Communauté de communes Mûr-Es-Allier,PONT-DU-CHATEAU,22,19,0,0,11,10,0,0,2014,0
227,63134,DAUZAT-SUR-VODABLE,Ardes Communauté,ARDES-SUR-COUZE,0,0,0,0,0,0,0,0,2014,0
228,63135,DAVAYAT,Communauté de communes de Côtes de Combrailles,COMBRONDE,7,6,0,0,0,7,0,0,2014,0
229,63136,DOMAIZE,Communauté de communes du Pays de Cunlhat,SAINT-DIER-D'AUVERGNE,0,0,0,0,0,0,0,0,2014,0
230,63137,DORANGES,Communauté de communes du Pays d'Arlanc,ARLANC,9,0,0,0,0,0,0,0,2014,0
231,63138,DORAT,Thiers Communauté,THIERS,17,13,0,0,0,12,0,0,2014,0
232,63139,DORE-L'EGLISE,Communauté de communes du Pays d'Arlanc,ARLANC,19,17,0,0,8,8,0,0,2014,0
233,63140,DURMIGNAT,Communauté de communes Sancy Artense,MONTAIGUT,0,0,0,0,0,0,0,0,2014,0
234,63141,DURTOL,Communauté d'Agglomération Clermont-Communauté,ROYAT,30,26,0,0,10,19,0,0,2014,0
235,63142,ECHANDELYS,Communauté de communes du Haut Livradois,SAINT-GERMAIN-L'HERM,11,10,0,0,0,7,0,0,2014,0
236,63143,EFFIAT,Communauté de communes Nord Limagne,AIGUEPERSE,19,11,8,0,7,10,0,0,2014,0
237,63144,EGLISENEUVE-D'ENTRAIGUES,Communauté de communes du Massif du Sancy,BESSE-ET-SAINT-ANASTAISE,30,22,8,0,10,19,0,0,2014,0
238,63145,EGLISENEUVE-DES-LIARDS,Communauté de communes du Pays de Sauxillanges,SAUXILLANGES,8,0,0,0,0,6,0,0,2014,0
239,63146,EGLISENEUVE-PRES-BILLOM,Communauté de communes Billom Saint-Dier Vallée du Jauron,BILLOM,17,13,0,0,0,11,0,0,2014,0
240,63147,EGLISOLLES,Communauté de communes de la Vallée de l'Ance,VIVEROLS,10,8,0,0,0,6,0,0,2014,0
241,63148,ENNEZAT,Communauté de communes Limagne d'Ennezat,ENNEZAT,45,33,12,0,11,30,0,0,2014,0
242,63149,ENTRAIGUES,Communauté de communes Limagne d'Ennezat,ENNEZAT,12,10,0,0,0,10,0,0,2014,0
243,63150,ENVAL,Riom Communauté,RIOM-OUEST,13,8,0,0,0,9,0,0,2014,0
244,63151,ESCOUTOUX,Thiers Communauté,THIERS,36,31,0,0,8,24,0,0,2014,0
245,63152,ESPINASSE,Communauté de communes Coeur de Combrailles,SAINT-GERVAIS-D'AUVERGNE,8,0,0,0,0,0,0,0,2014,0
246,63153,ESPINCHAL,Communauté de communes du Massif du Sancy,BESSE-ET-SAINT-ANASTAISE,0,0,0,0,0,0,0,0,2014,0
247,63154,ESPIRAT,Communauté de communes Billom Saint-Dier Vallée du Jauron,VERTAIZON,7,0,0,0,0,0,0,0,2014,0
248,63155,ESTANDEUIL,Communauté de communes Billom Saint-Dier Vallée du Jauron,SAINT-DIER-D'AUVERGNE,0,0,0,0,0,0,0,0,2014,0
249,63156,ESTEIL,Communauté de communes Bassin Minier Montagnes,JUMEAUX,0,0,0,0,0,0,0,0,2014,0
250,63157,FAYET-LE-CHATEAU,Communauté de communes Billom Saint-Dier Vallée du Jauron,SAINT-DIER-D'AUVERGNE,9,6,0,0,0,0,0,0,2014,0
251,63158,FAYET-RONAYE,Communauté de communes du Haut Livradois,SAINT-GERMAIN-L'HERM,6,0,0,0,0,0,0,0,2014,0
252,63159,FERNOEL,Communauté de communes de Hautes Combrailles,PONTAUMUR,8,7,0,0,0,6,0,0,2014,0
253,63160,FLAT,Communauté de communes des Côteaux de l'Allier,ISSOIRE,7,0,0,0,0,0,0,0,2014,0
254,63161,LA FORIE,Communauté de communes du Pays d'Ambert,AMBERT,13,9,0,0,7,6,0,0,2014,0
255,63162,FOURNOLS,Communauté de communes du Haut Livradois,SAINT-GERMAIN-L'HERM,16,9,7,0,0,8,0,0,2014,0
256,63163,GELLES,Communauté de communes de Rochefort-Montagne,ROCHEFORT-MONTAGNE,36,26,10,6,12,18,0,0,2014,0
257,63164,GERZAT,Communauté d'Agglomération Clermont-Communauté,GERZAT,162,114,48,26,52,84,0,0,2014,0
258,63165,GIAT,Communauté de communes de Hautes Combrailles,PONTAUMUR,42,32,10,0,9,28,0,0,2014,0
259,63166,GIGNAT,Communauté de communes Lembron Val d'Allier,SAINT-GERMAIN-LEMBRON,10,7,0,0,0,8,0,0,2014,0
260,63167,GIMEAUX,Communauté de communes de Côtes de Combrailles,COMBRONDE,0,0,0,0,0,0,0,0,2014,0
261,63168,GLAINE-MONTAIGUT,Communauté de communes Billom Saint-Dier Vallée du Jauron,BILLOM,10,8,0,0,0,6,0,0,2014,0
262,63169,LA GODIVELLE,Ardes Communauté,ARDES-SUR-COUZE,0,0,0,0,0,0,0,0,2014,0
263,63170,LA GOUTELLE,Communauté de communes Pontgibaud Sioule et Volcans,PONTGIBAUD,24,16,8,0,12,11,0,0,2014,0
264,63171,GOUTTIERES,Communauté de communes Coeur de Combrailles,SAINT-GERVAIS-D'AUVERGNE,6,6,0,0,0,0,0,0,2014,0
265,63172,GRANDEYROLLES,Communauté de communes Puy et Couzes,CHAMPEIX,0,0,0,0,0,0,0,0,2014,0
266,63173,GRANDRIF,Communauté de communes Livradois Porte d'Auvergne,SAINT-ANTHEME,8,7,0,0,0,0,0,0,2014,0
267,63174,GRANDVAL,Communauté de communes du Haut Livradois,SAINT-AMANT-ROCHE-SAVINE,0,0,0,0,0,0,0,0,2014,0
268,63175,HERMENT,Communauté de communes Sioulet Chavanon,HERMENT,13,7,6,0,0,8,0,0,2014,0
269,63176,HEUME-L'EGLISE,Communauté de communes de Rochefort-Montagne,ROCHEFORT-MONTAGNE,6,0,0,0,0,0,0,0,2014,0
270,63177,ISSERTEAUX,Communauté de communes Billom Saint-Dier Vallée du Jauron,VIC-LE-COMTE,12,9,0,0,0,7,0,0,2014,0
271,63178,ISSOIRE,Issoire Communauté,ISSOIRE,377,287,90,45,109,223,0,0,2014,0
272,63179,JOB,Communauté de communes du Pays d'Ambert,AMBERT,21,14,7,0,0,16,0,0,2014,0
273,63180,JOZE,Communauté de communes entre Dore et Allier,MARINGUES,20,16,0,0,7,13,0,0,2014,0
274,63181,JOSERAND,Communauté de communes de Côtes de Combrailles,COMBRONDE,10,7,0,0,0,7,0,0,2014,0
275,63182,JUMEAUX,Communauté de communes Bassin Minier Montagnes,JUMEAUX,24,15,9,0,0,17,0,0,2014,0
276,63183,LABESSETTE,Communauté de communes Sancy Artense,TAUVES,0,0,0,0,0,0,0,0,2014,0
277,63184,LACHAUX,Communauté de communes entre Allier et Bois Noirs,CHATELDON,12,6,6,0,0,9,0,0,2014,0
278,63185,LAMONTGIE,Communauté de communes du Pays de Sauxillanges,JUMEAUX,18,14,0,0,6,12,0,0,2014,0
279,63186,LANDOGNE,Communauté de communes de Hautes Combrailles,PONTAUMUR,10,0,0,0,6,0,0,0,2014,0
280,63187,LAPEYROUSE,Communauté de communes Sancy Artense,MONTAIGUT,20,13,7,0,6,12,0,0,2014,0
281,63188,LAPS,Allier Comté Communauté,VIC-LE-COMTE,0,0,0,0,0,0,0,0,2014,0
282,63189,LAQUEUILLE,Communauté de communes de Rochefort-Montagne,ROCHEFORT-MONTAGNE,7,6,0,0,0,0,0,0,2014,0
283,63190,LARODDE,Communauté de communes Sancy Artense,TAUVES,15,11,0,0,0,9,0,0,2014,0
284,63191,LASTIC,Communauté de communes Sioulet Chavanon,BOURG-LASTIC,8,7,0,0,0,0,0,0,2014,0
285,63192,LA TOUR-D'AUVERGNE,Communauté de communes Sancy Artense,LA TOUR D'AUVERGNE,26,19,7,0,9,17,0,0,2014,0
286,63193,LEMPDES,Communauté d'Agglomération Clermont-Communauté,PONT-DU-CHATEAU,150,114,36,14,54,82,0,0,2014,0
287,63194,LEMPTY,Communauté de communes entre Dore et Allier,LEZOUX,8,6,0,0,0,0,0,0,2014,0
288,63195,LEZOUX,Communauté de communes entre Dore et Allier,LEZOUX,145,106,39,19,43,83,0,0,2014,0
289,63196,LIMONS,Communauté de communes Limagne Bords d'Allier,MARINGUES,21,15,6,0,8,10,0,0,2014,0
290,63197,LISSEUIL,Communauté de communes du Pays de Menat,MENAT,0,0,0,0,0,0,0,0,2014,0
291,63198,LOUBEYRAT,Manzat Communauté,MANZAT,16,10,6,0,6,10,0,0,2014,0
292,63199,LUDESSE,Communauté de communes Puy et Couzes,CHAMPEIX,11,6,0,0,0,6,0,0,2014,0
293,63200,LUSSAT,Communauté de communes Limagne d'Ennezat,PONT-DU-CHATEAU,15,11,0,0,0,9,0,0,2014,0
294,63201,LUZILLAT,Communauté de communes Limagne Bords d'Allier,MARINGUES,22,14,8,0,0,14,0,0,2014,0
295,63202,MADRIAT,Ardes Communauté,ARDES-SUR-COUZE,0,0,0,0,0,0,0,0,2014,0
296,63203,MALAUZAT,Riom Communauté,RIOM-OUEST,14,10,0,0,0,9,0,0,2014,0
297,63204,MALINTRAT,Communauté de communes Limagne d'Ennezat,GERZAT,19,13,6,0,7,11,0,0,2014,0
298,63205,MANGLIEU,Allier Comté Communauté,VIC-LE-COMTE,11,6,0,0,0,9,0,0,2014,0
299,63206,MANZAT,Manzat Communauté,MANZAT,34,24,10,0,0,26,0,0,2014,0
300,63207,MARAT,Communauté de communes du Pays d'Olliergues,OLLIERGUES,35,24,11,0,10,21,0,0,2014,0
301,63208,MARCILLAT,Communauté de communes du Pays de Menat,MENAT,7,0,0,0,0,0,0,0,2014,0
302,63209,MAREUGHEOL,Communauté de communes Lembron Val d'Allier,SAINT-GERMAIN-LEMBRON,0,0,0,0,0,0,0,0,2014,0
303,63210,MARINGUES,Communauté de communes Limagne Bords d'Allier,MARINGUES,58,43,15,8,17,33,0,0,2014,0
304,63211,MARSAC-EN-LIVRADOIS,Communauté de communes Livradois Porte d'Auvergne,AMBERT,56,45,11,6,22,28,0,0,2014,0
305,63212,MARSAT,Riom Communauté,RIOM-OUEST,16,10,6,0,0,11,0,0,2014,0
306,63213,LES MARTRES-D'ARTIERE,Communauté de communes Limagne d'Ennezat,PONT-DU-CHATEAU,27,17,10,6,9,12,0,0,2014,0
307,63214,LES MARTRES-DE-VEYRE,Gergovie Val d'Allier Communauté,VEYRE-MONTON,90,70,20,8,20,62,0,0,2014,0
308,63215,MARTRES-SUR-MORGE,Communauté de communes Limagne d'Ennezat,ENNEZAT,12,8,0,0,7,0,0,0,2014,0
309,63216,MAUZUN,Communauté de communes Billom Saint-Dier Vallée du Jauron,BILLOM,0,0,0,0,0,0,0,0,2014,0
310,63218,MAYRES,Communauté de communes du Pays d'Arlanc,ARLANC,10,9,0,0,0,8,0,0,2014,0
311,63219,MAZAYE,Communauté de communes de Rochefort-Montagne,ROCHEFORT-MONTAGNE,17,12,0,0,6,9,0,0,2014,0
312,63220,MAZOIRES,Ardes Communauté,ARDES-SUR-COUZE,0,0,0,0,0,0,0,0,2014,0
313,63221,MEDEYROLLES,Communauté de communes de la Vallée de l'Ance,VIVEROLS,8,0,0,0,0,7,0,0,2014,0
314,63222,MEILHAUD,Issoire Communauté,ISSOIRE,0,0,0,0,0,0,0,0,2014,0
315,63223,MENAT,Communauté de communes du Pays de Menat,MENAT,19,15,0,0,0,12,0,0,2014,0
316,63224,MENETROL,Riom Communauté,RIOM-EST,19,15,0,0,7,8,0,0,2014,0
317,63225,MESSEIX,Communauté de communes Sioulet Chavanon,BOURG-LASTIC,73,58,15,8,15,50,0,0,2014,0
318,63226,MEZEL,Communauté de communes Mûr-Es-Allier,VERTAIZON,25,19,6,0,10,13,0,0,2014,0
319,63227,MIREFLEURS,Gergovie Val d'Allier Communauté,VIC-LE-COMTE,23,19,0,6,9,8,0,0,2014,0
320,63228,MIREMONT,Communauté de communes de Hautes Combrailles,PONTAUMUR,7,0,0,0,0,0,0,0,2014,0
321,63229,MOISSAT,Communauté de communes entre Dore et Allier,VERTAIZON,21,18,0,0,7,12,0,0,2014,0
322,63230,LE MONESTIER,Communauté de communes du Haut Livradois,SAINT-AMANT-ROCHE-SAVINE,10,0,6,0,0,9,0,0,2014,0
323,63231,LA MONNERIE-LE-MONTEL,Communauté de communes de la Montagne Thiernoise,SAINT-REMY-SUR-DUROLLE,55,35,20,7,18,30,0,0,2014,0
324,63232,MONS,Communauté de communes de Côteaux de Randan,RANDAN,16,13,0,0,7,9,0,0,2014,0
325,63448,VERNET-LA-VARENNE,Communauté de communes du Pays de Sauxillanges,SAUXILLANGES,18,15,0,0,6,11,0,0,2014,0
326,63449,LE VERNET-SAINTE-MARGUERITE,Communauté de communes Les Cheires,SAINT-AMANT-TALLENDE,11,8,0,0,0,7,0,0,2014,0
327,63450,VERNEUGHEOL,Communauté de communes Sioulet Chavanon,HERMENT,14,8,6,0,0,10,0,0,2014,0
328,63451,VERNINES,Communauté de communes de Rochefort-Montagne,ROCHEFORT-MONTAGNE,7,6,0,0,0,6,0,0,2014,0
329,63452,VERRIERES,Communauté de communes Puy et Couzes,CHAMPEIX,0,0,0,0,0,0,0,0,2014,0
330,63453,VERTAIZON,Communauté de communes Billom Saint-Dier Vallée du Jauron,VERTAIZON,47,32,15,0,12,31,0,0,2014,0
331,63454,VERTOLAYE,Communauté de communes du Pays d'Olliergues,OLLIERGUES,21,18,0,0,0,15,0,0,2014,0
332,63455,VEYRE-MONTON,Gergovie Val d'Allier Communauté,VEYRE-MONTON,53,38,15,0,13,38,0,0,2014,0
333,63456,VICHEL,Communauté de communes Lembron Val d'Allier,SAINT-GERMAIN-LEMBRON,0,0,0,0,0,0,0,0,2014,0
334,63457,VIC-LE-COMTE,Allier Comté Communauté,VIC-LE-COMTE,94,71,23,7,28,59,0,0,2014,0
335,63458,VILLENEUVE,Communauté de communes Lembron Val d'Allier,SAINT-GERMAIN-LEMBRON,0,0,0,0,0,0,0,0,2014,0
336,63459,VILLENEUVE-LES-CERFS,Communauté de communes de Côteaux de Randan,RANDAN,0,0,0,0,0,0,0,0,2014,0
337,63460,VILLOSANGES,Communauté de communes de Hautes Combrailles,PONTAUMUR,17,10,7,0,0,11,0,0,2014,0
338,63461,VINZELLES,Communauté de communes entre Dore et Allier,LEZOUX,18,13,0,0,0,13,0,0,2014,0
339,63462,VIRLET,Communauté de communes du Pays de Marcillat en Combrailles (Allier),MONTAIGUT,6,6,0,0,0,0,0,0,2014,0
340,63463,VISCOMTAT,Communauté de communes de la Montagne Thiernoise,SAINT-REMY-SUR-DUROLLE,30,25,0,0,8,20,0,0,2014,0
341,63464,VITRAC,Manzat Communauté,MANZAT,13,8,0,0,0,9,0,0,2014,0
342,63465,VIVEROLS,Communauté de communes de la Vallée de l'Ance,VIVEROLS,18,13,0,0,0,11,0,0,2014,0
343,63466,VODABLE,Communauté de communes Puy et Couzes,ISSOIRE,0,0,0,0,0,0,0,0,2014,0
344,63467,VOINGT,Communauté de communes de Hautes Combrailles,PONTAUMUR,0,0,0,0,0,0,0,0,2014,0
345,63468,VOLLORE-MONTAGNE,Communauté de communes de la Montagne Thiernoise,COURPIERE,12,10,0,0,0,8,0,0,2014,0
346,63469,VOLLORE-VILLE,Communauté de communes du Pays de Courpière,COURPIERE,21,14,7,0,0,17,0,0,2014,0
347,63470,VOLVIC,Communauté de communes Volvic Sources et Volcans,RIOM-OUEST,57,47,10,0,22,33,0,0,2014,0
348,63471,YOUX,Communauté de communes Sancy Artense,MONTAIGUT,40,32,8,0,8,30,0,0,2014,0
349,63472,YRONDE-ET-BURON,Allier Comté Communauté,VIC-LE-COMTE,17,13,0,0,0,12,0,0,2014,0
350,63473,YSSAC-LA-TOURETTE,Communauté de communes de Côtes de Combrailles,COMBRONDE,6,0,0,0,0,0,0,0,2014,0
351,63001,AIGUEPERSE,Communauté de communes Nord Limagne,AIGUEPERSE,55,38,17,8,22,25,0,0,2014,0
352,63002,AIX-LA-FAYETTE,Communauté de communes du Haut Livradois,SAINT-GERMAIN-L'HERM,0,0,0,0,0,0,0,0,2014,0
353,63003,AMBERT,Communauté de communes du Pays d'Ambert,AMBERT,254,197,57,28,79,147,0,0,2014,0
354,63004,LES ANCIZES-COMPS,Manzat Communauté,MANZAT,50,35,15,7,22,21,0,0,2014,0
355,63005,ANTOINGT,Communauté de communes Lembron Val d'Allier,SAINT-GERMAIN-LEMBRON,0,0,0,0,0,0,0,0,2014,0
356,63006,ANZAT-LE-LUGUET,Ardes Communauté,ARDES-SUR-COUZE,15,13,0,0,6,8,0,0,2014,0
357,63007,APCHAT,Ardes Communauté,ARDES-SUR-COUZE,0,0,0,0,0,0,0,0,2014,0
358,63008,ARCONSAT,Communauté de communes de la Montagne Thiernoise,SAINT-REMY-SUR-DUROLLE,22,16,6,0,6,13,0,0,2014,0
359,63009,ARDES,Ardes Communauté,ARDES-SUR-COUZE,35,25,10,0,12,22,0,0,2014,0
360,63010,ARLANC,Communauté de communes du Pays d'Arlanc,ARLANC,60,42,18,7,15,38,0,0,2014,0
361,63011,ARS-LES-FAVETS,Communauté de communes Sancy Artense,MONTAIGUT,10,8,0,0,0,7,0,0,2014,0
362,63012,ARTONNE,Communauté de communes Nord Limagne,AIGUEPERSE,15,9,6,0,7,6,0,0,2014,0
363,63013,AUBIAT,Communauté de communes Nord Limagne,AIGUEPERSE,15,11,0,0,0,11,0,0,2014,0
364,63014,AUBIERE,Communauté d'Agglomération Clermont-Communauté,AUBIERE,210,160,50,22,56,132,0,0,2014,0
365,63015,AUBUSSON-D'AUVERGNE,Communauté de communes du Pays de Courpière,COURPIERE,0,0,0,0,0,0,0,0,2014,0
366,63016,AUGEROLLES,Communauté de communes du Pays de Courpière,COURPIERE,35,26,9,0,9,24,0,0,2014,0
367,63017,AUGNAT,Ardes Communauté,ARDES-SUR-COUZE,0,0,0,0,0,0,0,0,2014,0
368,63018,AULHAT-SAINT-PRIVAT,Communauté de communes des Côteaux de l'Allier,ISSOIRE,7,0,0,0,0,0,0,0,2014,0
369,63019,AULNAT,Communauté d'Agglomération Clermont-Communauté,GERZAT,91,63,28,7,49,35,0,0,2014,0
370,63020,AURIERES,Communauté de communes de Rochefort-Montagne,ROCHEFORT-MONTAGNE,10,7,0,0,0,6,0,0,2014,0
371,63021,AUTHEZAT,Gergovie Val d'Allier Communauté,VEYRE-MONTON,11,7,0,0,0,6,0,0,2014,0
372,63022,AUZAT-LA-COMBELLE,Communauté de communes Bassin Minier Montagnes,JUMEAUX,68,47,21,0,15,50,0,0,2014,0
373,63023,AUZELLES,Communauté de communes du Pays de Cunlhat,CULHAT,11,8,0,0,0,11,0,0,2014,0
374,63024,AVEZE,Communauté de communes Sancy Artense,TAUVES,10,8,0,0,0,6,0,0,2014,0
375,63025,AYAT-SUR-SIOULE,Communauté de communes Coeur de Combrailles,SAINT-GERVAIS-D'AUVERGNE,8,7,0,0,0,6,0,0,2014,0
376,63026,AYDAT,Communauté de communes Les Cheires,SAINT-AMANT-TALLENDE,34,26,8,0,10,22,0,0,2014,0
377,63027,BAFFIE,Communauté de communes de la Vallée de l'Ance,VIVEROLS,0,0,0,0,0,0,0,0,2014,0
378,63028,BAGNOLS,Communauté de communes Sancy Artense,LA TOUR D'AUVERGNE,28,19,9,0,9,17,0,0,2014,0
379,63029,BANSAT,Communauté de communes du Pays de Sauxillanges,SAUXILLANGES,0,0,0,0,0,0,0,0,2014,0
380,63030,BAS-ET-LEZAT,Communauté de communes de Côteaux de Randan,RANDAN,0,0,0,0,0,0,0,0,2014,0
381,63031,BEAULIEU,Communauté de communes Lembron Val d'Allier,SAINT-GERMAIN-LEMBRON,11,8,0,0,0,0,0,0,2014,0
382,63032,BEAUMONT,Communauté d'Agglomération Clermont-Communauté,BEAUMONT,210,153,57,15,54,141,0,0,2014,0
383,63033,BEAUMONT-LES-RANDAN,Communauté de communes de Côteaux de Randan,RANDAN,6,0,0,0,0,0,0,0,2014,0
384,63034,BEAUREGARD-L'EVEQUE,Communauté de communes Billom Saint-Dier Vallée du Jauron,VERTAIZON,24,18,6,0,0,19,0,0,2014,0
385,63035,BEAUREGARD-VENDON,Communauté de communes de Côtes de Combrailles,COMBRONDE,21,16,0,0,0,15,0,0,2014,0
386,63036,BERGONNE,Communauté de communes Lembron Val d'Allier,ISSOIRE,9,8,0,0,0,7,0,0,2014,0
387,63037,BERTIGNAT,Communauté de communes du Haut Livradois,SAINT-AMANT-ROCHE-SAVINE,20,15,0,0,0,16,0,0,2014,0
388,63038,BESSE-ET-SAINT-ANASTAISE,Communauté de communes du Massif du Sancy,BESSE-ET-SAINT-ANASTAISE,43,31,12,0,12,28,0,0,2014,0
389,63039,BEURIERES,Communauté de communes du Pays d'Arlanc,ARLANC,11,7,0,0,0,7,0,0,2014,0
390,63040,BILLOM,Communauté de communes Billom Saint-Dier Vallée du Jauron,BILLOM,107,80,27,13,38,56,0,0,2014,0
391,63041,BIOLLET,Communauté de communes Coeur de Combrailles,SAINT-GERVAIS-D'AUVERGNE,18,13,0,0,0,13,0,0,2014,0
392,63042,BLANZAT,Communauté d'Agglomération Clermont-Communauté,GERZAT,52,40,12,9,13,30,0,0,2014,0
393,63043,BLOT-L'EGLISE,Communauté de communes du Pays de Menat,MENAT,12,9,0,0,0,8,0,0,2014,0
394,63044,BONGHEAT,Communauté de communes Billom Saint-Dier Vallée du Jauron,BILLOM,10,6,0,0,0,8,0,0,2014,0
395,63045,BORT-L'ETANG,Communauté de communes entre Dore et Allier,BILLOM,13,10,0,0,6,7,0,0,2014,0
396,63046,BOUDES,Communauté de communes Lembron Val d'Allier,SAINT-GERMAIN-LEMBRON,7,0,0,0,0,0,0,0,2014,0
397,63047,LA BOURBOULE,Communauté de communes du Massif du Sancy,ROCHEFORT-MONTAGNE,78,60,18,10,26,42,0,0,2014,0
398,63048,BOURG-LASTIC,Communauté de communes Sioulet Chavanon,BOURG-LASTIC,33,26,7,0,8,23,0,0,2014,0
399,63049,BOUZEL,Communauté de communes Billom Saint-Dier Vallée du Jauron,VERTAIZON,9,7,0,0,0,0,0,0,2014,0
400,63050,BRASSAC-LES-MINES,Communauté de communes Bassin Minier Montagnes,JUMEAUX,122,87,35,23,35,64,0,0,2014,0
401,63051,BRENAT,Communauté de communes des Côteaux de l'Allier,SAUXILLANGES,13,12,0,0,0,11,0,0,2014,0
402,63052,LE BREUIL-SUR-COUZE,Communauté de communes Lembron Val d'Allier,SAINT-GERMAIN-LEMBRON,26,18,8,0,0,17,0,0,2014,0
403,63053,BRIFFONS,Communauté de communes Sioulet Chavanon,BOURG-LASTIC,15,9,6,0,0,9,0,0,2014,0
404,63054,LE BROC,Issoire Communauté,ISSOIRE,15,10,0,0,6,7,0,0,2014,0
405,63055,BROMONT-LAMOTHE,Communauté de communes Pontgibaud Sioule et Volcans,PONTGIBAUD,31,22,9,0,9,18,0,0,2014,0
406,63056,BROUSSE,Communauté de communes du Pays de Cunlhat,CULHAT,10,6,0,0,0,7,0,0,2014,0
407,63057,LE BRUGERON,Communauté de communes du Pays d'Olliergues,OLLIERGUES,21,14,7,0,6,12,0,0,2014,0
408,63058,BULHON,Communauté de communes entre Dore et Allier,LEZOUX,10,7,0,0,0,7,0,0,2014,0
409,63059,BUSSEOL,Allier Comté Communauté,VIC-LE-COMTE,0,0,0,0,0,0,0,0,2014,0
410,63060,BUSSIERES,Communauté de communes du Pays de Pionsat,PIONSAT,6,0,0,0,0,0,0,0,2014,0
411,63061,BUSSIERES-ET-PRUNS,Communauté de communes Nord Limagne,AIGUEPERSE,8,0,0,0,0,0,0,0,2014,0
412,63062,BUXIERES-SOUS-MONTAIGUT,Communauté de communes Sancy Artense,MONTAIGUT,0,0,0,0,0,0,0,0,2014,0
413,63063,CEBAZAT,Communauté d'Agglomération Clermont-Communauté,GERZAT,170,125,45,18,57,95,0,0,2014,0
414,63064,LA CELLE,Communauté de communes de Hautes Combrailles,PONTAUMUR,0,0,0,0,0,0,0,0,2014,0
415,63065,CEILLOUX,Communauté de communes du Pays de Cunlhat,SAINT-DIER-D'AUVERGNE,8,0,0,0,0,6,0,0,2014,0
416,63066,CELLES-SUR-DUROLLE,Communauté de communes de la Montagne Thiernoise,SAINT-REMY-SUR-DUROLLE,53,39,14,0,10,38,0,0,2014,0
417,63067,LA CELLETTE,Communauté de communes du Pays de Pionsat,PIONSAT,0,0,0,0,0,0,0,0,2014,0
418,63068,CELLULE,Riom Communauté,RIOM-EST,13,12,0,0,0,8,0,0,2014,0
419,63069,LE CENDRE,Communauté d'Agglomération Clermont-Communauté,VEYRE-MONTON,77,56,21,7,19,51,0,0,2014,0
420,63070,CEYRAT,Communauté d'Agglomération Clermont-Communauté,BEAUMONT,113,86,27,16,27,70,0,0,2014,0
421,63071,CEYSSAT,Communauté de communes de Rochefort-Montagne,ROCHEFORT-MONTAGNE,14,8,6,0,0,11,0,0,2014,0
422,63072,CHABRELOCHE,Communauté de communes de la Montagne Thiernoise,SAINT-REMY-SUR-DUROLLE,64,46,18,9,17,38,0,0,2014,0
