,CODE_COMMUNE,LIBL_COMMUNE,NOM_EPCI,NOM_CANTON,TOTAL,TOTAL_FEM,TOTAL_HOM,TOTAL_M75A,TOTAL_7584A,TOTAL_P85A,TOTAL_DOM,TOTAL_ETA,ANNEE_REF,CODE_CANTON
238,63370,SAINT-JULIEN-PUY-LAVEZE,Dômes Sancy Artense,Saint-Ours,13,9,0,0,0,7,0,0,2016,0
239,63371,SAINT-JUST,Ambert Livradois Forez,Ambert,10,0,0,0,0,0,0,0,2016,0
240,63372,SAINT-LAURE,Riom Limagne et Volcans,Aigueperse,8,0,0,0,0,6,0,0,2016,0
241,63373,SAINT-MAIGNER,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,8,0,0,0,0,0,0,0,2016,0
242,63374,SAINT-MARTIN-DES-OLMES,Ambert Livradois Forez,Ambert,0,0,0,0,0,0,0,0,2016,0
243,63375,SAINT-MARTIN-DES-PLAINS,Agglo Pays d'Issoire,Brassac-les-Mines,0,0,0,0,0,0,0,0,2016,0
244,63376,SAINT-MARTIN-D'OLLIERES,Agglo Pays d'Issoire,Brassac-les-Mines,7,0,0,0,0,0,0,0,2016,0
245,63377,SAINT-MAURICE-PRES-PIONSAT,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,14,10,0,0,0,9,0,0,2016,0
246,63378,SAINT-MAURICE,Mond'Arverne Communauté,Vic-le-Comte,9,8,0,0,0,8,0,0,2016,0
247,63379,SAINT-MYON,Combrailles Sioule et Morge,Saint-Georges de Mons,6,0,0,0,0,0,0,0,2016,0
248,63380,SAINT-NECTAIRE,Massif du Sancy,Le Sancy,24,19,0,0,7,15,0,0,2016,0
249,63381,SAINT-OURS,Riom Limagne et Volcans,Saint-Ours,28,21,7,0,10,15,0,0,2016,0
250,63382,SAINT-PARDOUX,Combrailles Sioule et Morge,Saint-Georges de Mons,8,0,0,0,0,6,0,0,2016,0
251,63383,SAINT-PIERRE-COLAMINE,Massif du Sancy,Le Sancy,8,6,0,0,0,0,0,0,2016,0
252,63384,SAINT-PIERRE-LA-BOURLHONNE,Ambert Livradois Forez,Les Monts du Livradois,0,0,0,0,0,0,0,0,2016,0
253,63385,SAINT-PIERRE-LE-CHASTEL,Chavanon Combrailles et Volcans,Saint-Ours,10,8,0,0,0,6,0,0,2016,0
254,63386,SAINT-PIERRE-ROCHE,Dômes Sancy Artense,Orcines,10,10,0,0,0,6,0,0,2016,0
255,63387,SAINT-PRIEST-BRAMEFANT,Plaine Limagne,Maringues,8,6,0,0,0,0,0,0,2016,0
256,63388,SAINT-PRIEST-DES-CHAMPS,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,28,22,6,0,6,20,0,0,2016,0
257,63389,SAINT-QUENTIN-SUR-SAUXILLANGES,Agglo Pays d'Issoire,Brassac-les-Mines,0,0,0,0,0,0,0,0,2016,0
258,63390,SAINT-QUINTIN-SUR-SIOULE,Combrailles Sioule et Morge,Saint-Georges de Mons,0,0,0,0,0,0,0,0,2016,0
259,63391,SAINT-REMY-DE-BLOT,Combrailles Sioule et Morge,Saint-Georges de Mons,8,6,0,0,0,0,0,0,2016,0
260,63392,SAINT-REMY-DE-CHARGNAT,Agglo Pays d'Issoire,Brassac-les-Mines,10,7,0,0,0,9,0,0,2016,0
261,63393,SAINT-REMY-SUR-DUROLLE,Thiers Dore et Montagne,Thiers,55,41,14,0,14,38,0,0,2016,0
262,63394,SAINT-ROMAIN,Ambert Livradois Forez,Ambert,9,0,0,0,0,0,0,0,2016,0
263,63395,SAINT-SANDOUX,Mond'Arverne Communauté,Orcines,13,8,0,0,0,11,0,0,2016,0
264,63396,SAINT-SATURNIN,Mond'Arverne Communauté,Orcines,17,15,0,0,6,9,0,0,2016,0
265,63397,SAINT-SAUVES-D'AUVERGNE,Dômes Sancy Artense,Le Sancy,40,26,14,0,7,28,0,0,2016,0
266,63398,SAINT-SAUVEUR-LA-SAGNE,Ambert Livradois Forez,Ambert,8,6,0,0,0,0,0,0,2016,0
267,63399,SAINT-SULPICE,Chavanon Combrailles et Volcans,Saint-Ours,0,0,0,0,0,0,0,0,2016,0
268,63400,SAINT-SYLVESTRE-PRAGOULIN,Plaine Limagne,Maringues,29,18,11,0,7,21,0,0,2016,0
269,63401,SAINT-VICTOR-LA-RIVIERE,Massif du Sancy,Le Sancy,0,0,0,0,0,0,0,0,2016,0
270,63402,SAINT-VICTOR-MONTVIANEIX,Thiers Dore et Montagne,Thiers,8,6,0,0,0,7,0,0,2016,0
271,63403,SAINT-VINCENT,Agglo Pays d'Issoire,Le Sancy,9,6,0,0,0,8,0,0,2016,0
272,63404,SAINT-YVOINE,Agglo Pays d'Issoire,Issoire,9,8,0,0,0,6,0,0,2016,0
273,63405,SALLEDES,Mond'Arverne Communauté,Vic-le-Comte,12,6,6,0,0,8,0,0,2016,0
274,63406,SARDON,Plaine Limagne,Aigueperse,0,0,0,0,0,0,0,0,2016,0
275,63407,SAULZET-LE-FROID,Mond'Arverne Communauté,Orcines,10,8,0,0,0,8,0,0,2016,0
276,63408,SAURET-BESSERVE,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,7,6,0,0,0,0,0,0,2016,0
277,63409,SAURIER,Agglo Pays d'Issoire,Le Sancy,6,0,0,0,0,0,0,0,2016,0
278,63410,SAUVAGNAT,Chavanon Combrailles et Volcans,Saint-Ours,0,0,0,0,0,0,0,0,2016,0
279,63411,SAUVAGNAT-SAINTE-MARTHE,Agglo Pays d'Issoire,Vic-le-Comte,7,0,0,0,0,0,0,0,2016,0
280,63412,SAUVESSANGES,Ambert Livradois Forez,Ambert,15,9,6,0,0,12,0,0,2016,0
281,63413,LA SAUVETAT,Mond'Arverne Communauté,Les Martres-de-Veyre,16,13,0,0,7,9,0,0,2016,0
282,63414,SAUVIAT,Thiers Dore et Montagne,Les Monts du Livradois,10,7,0,0,0,7,0,0,2016,0
283,63415,SAUXILLANGES,Agglo Pays d'Issoire,Brassac-les-Mines,28,22,6,0,11,13,0,0,2016,0
284,63416,SAVENNES,Chavanon Combrailles et Volcans,Saint-Ours,0,0,0,0,0,0,0,0,2016,0
285,63417,SAYAT,Riom Limagne et Volcans,Cébazat,45,29,16,0,11,30,0,0,2016,0
286,63418,SERMENTIZON,Thiers Dore et Montagne,Les Monts du Livradois,16,11,0,0,0,11,0,0,2016,0
287,63419,SERVANT,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,22,16,6,0,6,15,0,0,2016,0
288,63420,SEYCHALLES,Entre Dore et Allier,Lezoux,20,13,7,6,0,11,0,0,2016,0
289,63421,SINGLES,Dômes Sancy Artense,Le Sancy,8,0,0,0,0,0,0,0,2016,0
290,63422,SOLIGNAT,Agglo Pays d'Issoire,Le Sancy,13,11,0,0,0,10,0,0,2016,0
291,63423,SUGERES,Agglo Pays d'Issoire,Brassac-les-Mines,13,6,7,0,0,9,0,0,2016,0
292,63424,SURAT,Riom Limagne et Volcans,Aigueperse,15,10,0,0,7,8,0,0,2016,0
293,63425,TALLENDE,Mond'Arverne Communauté,Les Martres-de-Veyre,22,20,0,0,0,15,0,0,2016,0
294,63426,TAUVES,Dômes Sancy Artense,Le Sancy,33,19,14,0,8,21,0,0,2016,0
295,63427,TEILHEDE,Combrailles Sioule et Morge,Saint-Georges de Mons,6,0,0,0,0,0,0,0,2016,0
296,63428,TEILHET,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,9,7,0,0,0,0,0,0,2016,0
297,63429,TERNANT-LES-EAUX,Agglo Pays d'Issoire,Brassac-les-Mines,0,0,0,0,0,0,0,0,2016,0
298,63430,THIERS,Thiers Dore et Montagne,Thiers,381,289,92,44,106,231,0,0,2016,0
299,63431,THIOLIERES,Ambert Livradois Forez,Ambert,10,6,0,0,0,7,0,0,2016,0
300,63432,THURET,Plaine Limagne,Aigueperse,16,14,0,0,0,8,0,0,2016,0
301,63433,TORTEBESSE,Chavanon Combrailles et Volcans,Saint-Ours,0,0,0,0,0,0,0,0,2016,0
302,63434,TOURS-SUR-MEYMONT,Ambert Livradois Forez,Les Monts du Livradois,20,15,0,0,0,13,0,0,2016,0
303,63435,TOURZEL-RONZIERES,Agglo Pays d'Issoire,Le Sancy,7,6,0,0,0,0,0,0,2016,0
304,63436,TRALAIGUES,Chavanon Combrailles et Volcans,Saint-Ours,0,0,0,0,0,0,0,0,2016,0
305,63437,TREMOUILLE-SAINT-LOUP,Dômes Sancy Artense,Le Sancy,0,0,0,0,0,0,0,0,2016,0
306,63438,TREZIOUX,Billom Communauté,Billom,18,11,7,0,0,14,0,0,2016,0
307,63439,USSON,Agglo Pays d'Issoire,Brassac-les-Mines,6,0,0,0,0,0,0,0,2016,0
308,63440,VALBELEIX,Massif du Sancy,Le Sancy,0,0,0,0,0,0,0,0,2016,0
309,63441,VALCIVIERES,Ambert Livradois Forez,Ambert,9,7,0,0,0,0,0,0,2016,0
310,63442,VALZ-SOUS-CHATEAUNEUF,Agglo Pays d'Issoire,Brassac-les-Mines,0,0,0,0,0,0,0,0,2016,0
311,63443,VARENNES-SUR-MORGE,Riom Limagne et Volcans,Aigueperse,8,0,0,0,0,0,0,0,2016,0
312,63444,VARENNES-SUR-USSON,Agglo Pays d'Issoire,Brassac-les-Mines,0,0,0,0,0,0,0,0,2016,0
313,63445,VASSEL,Billom Communauté,Billom,12,8,0,0,0,7,0,0,2016,0
314,63446,VENSAT,Plaine Limagne,Aigueperse,12,7,0,0,0,6,0,0,2016,0
315,63447,VERGHEAS,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,8,6,0,0,0,0,0,0,2016,0
316,63448,VERNET-LA-VARENNE,Agglo Pays d'Issoire,Brassac-les-Mines,13,9,0,0,0,9,0,0,2016,0
317,63449,LE VERNET-SAINTE-MARGUERITE,Massif du Sancy,Orcines,7,7,0,0,0,0,0,0,2016,0
318,63450,VERNEUGHEOL,Chavanon Combrailles et Volcans,Saint-Ours,13,9,0,0,0,9,0,0,2016,0
319,63451,VERNINES,Dômes Sancy Artense,Orcines,8,6,0,0,0,7,0,0,2016,0
320,63452,VERRIERES,Agglo Pays d'Issoire,Le Sancy,0,0,0,0,0,0,0,0,2016,0
321,63453,VERTAIZON,Billom Communauté,Billom,38,29,9,0,13,22,0,0,2016,0
322,63454,VERTOLAYE,Ambert Livradois Forez,Les Monts du Livradois,25,22,0,0,0,18,0,0,2016,0
323,63455,VEYRE-MONTON,Mond'Arverne Communauté,Les Martres-de-Veyre,41,34,7,0,11,30,0,0,2016,0
324,63456,VICHEL,Agglo Pays d'Issoire,Brassac-les-Mines,0,0,0,0,0,0,0,0,2016,0
325,63457,VIC-LE-COMTE,Mond'Arverne Communauté,Vic-le-Comte,98,72,26,7,24,67,0,0,2016,0
326,63458,VILLENEUVE,Agglo Pays d'Issoire,Brassac-les-Mines,0,0,0,0,0,0,0,0,2016,0
327,63459,VILLENEUVE-LES-CERFS,Plaine Limagne,Maringues,7,0,0,0,0,0,0,0,2016,0
328,63460,VILLOSANGES,Chavanon Combrailles et Volcans,Saint-Ours,12,7,0,0,0,8,0,0,2016,0
329,63461,VINZELLES,Entre Dore et Allier,Lezoux,17,12,0,0,0,13,0,0,2016,0
330,63462,VIRLET,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,0,0,0,0,0,0,0,0,2016,0
331,63463,VISCOMTAT,Thiers Dore et Montagne,Thiers,30,24,6,0,7,20,0,0,2016,0
332,63464,VITRAC,Combrailles Sioule et Morge,Saint-Georges de Mons,12,8,0,0,6,6,0,0,2016,0
333,63465,VIVEROLS,Ambert Livradois Forez,Ambert,13,12,0,0,0,9,0,0,2016,0
334,63466,VODABLE,Agglo Pays d'Issoire,Le Sancy,0,0,0,0,0,0,0,0,2016,0
335,63467,VOINGT,Chavanon Combrailles et Volcans,Saint-Ours,0,0,0,0,0,0,0,0,2016,0
336,63468,VOLLORE-MONTAGNE,Thiers Dore et Montagne,Thiers,14,9,0,0,0,8,0,0,2016,0
337,63469,VOLLORE-VILLE,Thiers Dore et Montagne,Les Monts du Livradois,15,9,6,0,0,11,0,0,2016,0
338,63470,VOLVIC,Riom Limagne et Volcans,Châtelguyon,59,45,14,0,17,39,0,0,2016,0
339,63471,YOUX,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,36,26,10,0,7,24,0,0,2016,0
340,63472,YRONDE-ET-BURON,Mond'Arverne Communauté,Vic-le-Comte,19,13,6,0,0,15,0,0,2016,0
341,63473,YSSAC-LA-TOURETTE,Combrailles Sioule et Morge,Saint-Georges de Mons,0,0,0,0,0,0,0,0,2016,0
342,63001,AIGUEPERSE,Plaine Limagne,Aigueperse,51,34,17,7,18,26,0,0,2016,0
343,63002,AIX-LA-FAYETTE,Ambert Livradois Forez,Les Monts du Livradois,0,0,0,0,0,0,0,0,2016,0
344,63003,AMBERT,Ambert Livradois Forez,Ambert,277,214,63,27,80,170,0,0,2016,0
345,63004,LES ANCIZES-COMPS,Combrailles Sioule et Morge,Saint-Georges de Mons,47,31,16,10,15,22,0,0,2016,0
346,63005,ANTOINGT,Agglo Pays d'Issoire,Brassac-les-Mines,8,6,0,0,0,0,0,0,2016,0
347,63006,ANZAT-LE-LUGUET,Agglo Pays d'Issoire,Brassac-les-Mines,14,12,0,0,6,6,0,0,2016,0
348,63007,APCHAT,Agglo Pays d'Issoire,Brassac-les-Mines,6,0,0,0,0,0,0,0,2016,0
349,63008,ARCONSAT,Thiers Dore et Montagne,Thiers,22,16,6,0,6,13,0,0,2016,0
350,63009,ARDES,Agglo Pays d'Issoire,Brassac-les-Mines,29,21,8,0,12,15,0,0,2016,0
351,63010,ARLANC,Ambert Livradois Forez,Ambert,74,49,25,11,17,46,0,0,2016,0
352,63011,ARS-LES-FAVETS,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,14,10,0,0,0,12,0,0,2016,0
353,63012,ARTONNE,Plaine Limagne,Aigueperse,17,10,7,0,0,9,0,0,2016,0
354,63013,AUBIAT,Plaine Limagne,Aigueperse,11,8,0,0,0,6,0,0,2016,0
355,63014,AUBIERE,Clermont Auvergne Métropole,Aubière,212,159,53,19,37,156,0,0,2016,0
356,63015,AUBUSSON-D'AUVERGNE,Thiers Dore et Montagne,Les Monts du Livradois,6,0,0,0,0,0,0,0,2016,0
357,63016,AUGEROLLES,Thiers Dore et Montagne,Les Monts du Livradois,34,27,7,0,8,23,0,0,2016,0
358,63017,AUGNAT,Agglo Pays d'Issoire,Brassac-les-Mines,0,0,0,0,0,0,0,0,2016,0
359,63019,AULNAT,Clermont Auvergne Métropole,Gerzat,92,60,32,0,42,45,0,0,2016,0
360,63020,AURIERES,Dômes Sancy Artense,Orcines,7,0,0,0,0,0,0,0,2016,0
361,63021,AUTHEZAT,Mond'Arverne Communauté,Les Martres-de-Veyre,16,9,7,0,6,8,0,0,2016,0
362,63022,AUZAT-LA-COMBELLE,Agglo Pays d'Issoire,Brassac-les-Mines,80,54,26,8,19,53,0,0,2016,0
363,63023,AUZELLES,Ambert Livradois Forez,Les Monts du Livradois,13,10,0,0,0,10,0,0,2016,0
364,63024,AVEZE,Dômes Sancy Artense,Le Sancy,12,9,0,0,0,8,0,0,2016,0
365,63025,AYAT-SUR-SIOULE,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,6,0,0,0,0,0,0,0,2016,0
366,63026,AYDAT,Mond'Arverne Communauté,Orcines,33,25,8,0,6,23,0,0,2016,0
367,63027,BAFFIE,Ambert Livradois Forez,Ambert,0,0,0,0,0,0,0,0,2016,0
368,63028,BAGNOLS,Dômes Sancy Artense,Le Sancy,28,20,8,0,7,20,0,0,2016,0
369,63029,BANSAT,Agglo Pays d'Issoire,Brassac-les-Mines,0,0,0,0,0,0,0,0,2016,0
370,63030,BAS-ET-LEZAT,Plaine Limagne,Maringues,7,6,0,0,0,0,0,0,2016,0
371,63031,BEAULIEU,Agglo Pays d'Issoire,Brassac-les-Mines,13,10,0,0,0,7,0,0,2016,0
372,63032,BEAUMONT,Clermont Auvergne Métropole,Beaumont,211,155,56,14,51,146,0,0,2016,0
373,63033,BEAUMONT-LES-RANDAN,Plaine Limagne,Maringues,7,0,0,0,0,6,0,0,2016,0
374,63034,BEAUREGARD-L'EVEQUE,Billom Communauté,Billom,19,13,6,0,0,14,0,0,2016,0
375,63035,BEAUREGARD-VENDON,Combrailles Sioule et Morge,Saint-Georges de Mons,19,16,0,0,0,14,0,0,2016,0
376,63036,BERGONNE,Agglo Pays d'Issoire,Brassac-les-Mines,6,0,0,0,0,0,0,0,2016,0
377,63037,BERTIGNAT,Ambert Livradois Forez,Les Monts du Livradois,21,16,0,0,0,16,0,0,2016,0
378,63038,BESSE-ET-SAINT-ANASTAISE,Massif du Sancy,Le Sancy,51,39,12,0,13,33,0,0,2016,0
379,63039,BEURIERES,Ambert Livradois Forez,Ambert,7,0,0,0,0,0,0,0,2016,0
380,63040,BILLOM,Billom Communauté,Billom,109,81,28,17,33,59,0,0,2016,0
381,63041,BIOLLET,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,17,10,7,0,0,12,0,0,2016,0
382,63042,BLANZAT,Clermont Auvergne Métropole,Cébazat,58,39,19,14,22,22,0,0,2016,0
383,63043,BLOT-L'EGLISE,Combrailles Sioule et Morge,Saint-Georges de Mons,13,10,0,0,0,10,0,0,2016,0
384,63044,BONGHEAT,Billom Communauté,Billom,8,0,0,0,0,6,0,0,2016,0
385,63045,BORT-L'ETANG,Entre Dore et Allier,Lezoux,10,8,0,0,0,6,0,0,2016,0
386,63046,BOUDES,Agglo Pays d'Issoire,Brassac-les-Mines,6,0,0,0,0,0,0,0,2016,0
387,63047,LA BOURBOULE,Massif du Sancy,Le Sancy,67,54,13,10,17,40,0,0,2016,0
388,63048,BOURG-LASTIC,Chavanon Combrailles et Volcans,Saint-Ours,38,28,10,0,12,23,0,0,2016,0
389,63049,BOUZEL,Billom Communauté,Billom,9,6,0,0,0,0,0,0,2016,0
390,63050,BRASSAC-LES-MINES,Agglo Pays d'Issoire,Brassac-les-Mines,124,92,32,18,29,77,0,0,2016,0
391,63051,BRENAT,Agglo Pays d'Issoire,Issoire,12,10,0,0,0,11,0,0,2016,0
392,63052,LE BREUIL-SUR-COUZE,Agglo Pays d'Issoire,Brassac-les-Mines,26,16,10,0,7,15,0,0,2016,0
393,63053,BRIFFONS,Chavanon Combrailles et Volcans,Saint-Ours,14,9,0,0,7,7,0,0,2016,0
394,63054,LE BROC,Agglo Pays d'Issoire,Issoire,16,11,0,0,6,8,0,0,2016,0
395,63055,BROMONT-LAMOTHE,Chavanon Combrailles et Volcans,Saint-Ours,27,19,8,7,9,11,0,0,2016,0
396,63056,BROUSSE,Ambert Livradois Forez,Les Monts du Livradois,10,7,0,0,0,0,0,0,2016,0
397,63057,LE BRUGERON,Ambert Livradois Forez,Les Monts du Livradois,16,12,0,0,0,10,0,0,2016,0
398,63058,BULHON,Entre Dore et Allier,Lezoux,8,0,0,0,0,6,0,0,2016,0
399,63059,BUSSEOL,Mond'Arverne Communauté,Vic-le-Comte,0,0,0,0,0,0,0,0,2016,0
400,63060,BUSSIERES,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,0,0,0,0,0,0,0,0,2016,0
401,63061,BUSSIERES-ET-PRUNS,Plaine Limagne,Aigueperse,10,7,0,0,0,7,0,0,2016,0
402,63062,BUXIERES-SOUS-MONTAIGUT,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,0,0,0,0,0,0,0,0,2016,0
403,63063,CEBAZAT,Clermont Auvergne Métropole,Cébazat,170,121,49,23,50,97,0,0,2016,0
404,63064,LA CELLE,Chavanon Combrailles et Volcans,Saint-Ours,0,0,0,0,0,0,0,0,2016,0
405,63065,CEILLOUX,Ambert Livradois Forez,Les Monts du Livradois,8,0,0,0,0,0,0,0,2016,0
406,63066,CELLES-SUR-DUROLLE,Thiers Dore et Montagne,Thiers,60,45,15,0,11,44,0,0,2016,0
407,63067,LA CELLETTE,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,0,0,0,0,0,0,0,0,2016,0
408,63069,LE CENDRE,Clermont Auvergne Métropole,Cournon,86,68,18,11,24,51,0,0,2016,0
409,63070,CEYRAT,Clermont Auvergne Métropole,Beaumont,110,79,31,12,24,74,0,0,2016,0
410,63071,CEYSSAT,Dômes Sancy Artense,Orcines,12,7,0,0,0,9,0,0,2016,0
411,63072,CHABRELOCHE,Thiers Dore et Montagne,Thiers,57,47,10,0,17,35,0,0,2016,0
412,63073,CHADELEUF,Agglo Pays d'Issoire,Vic-le-Comte,11,8,0,0,0,0,0,0,2016,0
413,63074,CHALUS,Agglo Pays d'Issoire,Brassac-les-Mines,0,0,0,0,0,0,0,0,2016,0
414,63075,CHAMALIERES,Clermont Auvergne Métropole,Chamalières,471,377,94,38,85,348,0,0,2016,0
415,63076,CHAMBON-SUR-DOLORE,Ambert Livradois Forez,Les Monts du Livradois,8,7,0,0,6,0,0,0,2016,0
416,63077,CHAMBON-SUR-LAC,Massif du Sancy,Le Sancy,10,8,0,0,0,0,0,0,2016,0
417,63078,CHAMEANE,Agglo Pays d'Issoire,Brassac-les-Mines,6,0,0,0,0,0,0,0,2016,0
418,63079,CHAMPAGNAT-LE-JEUNE,Agglo Pays d'Issoire,Brassac-les-Mines,0,0,0,0,0,0,0,0,2016,0
419,63080,CHAMPEIX,Agglo Pays d'Issoire,Le Sancy,25,20,0,0,7,16,0,0,2016,0
420,63081,CHAMPETIERES,Ambert Livradois Forez,Ambert,9,8,0,0,0,7,0,0,2016,0
421,63082,CHAMPS,Combrailles Sioule et Morge,Saint-Georges de Mons,7,0,0,0,0,0,0,0,2016,0
422,63083,CHANAT-LA-MOUTEYRE,Riom Limagne et Volcans,Orcines,9,7,0,0,0,6,0,0,2016,0
423,63084,CHANONAT,Mond'Arverne Communauté,Les Martres-de-Veyre,21,17,0,0,0,14,0,0,2016,0
424,63085,CHAPDES-BEAUFORT,Chavanon Combrailles et Volcans,Saint-Ours,21,16,0,0,7,11,0,0,2016,0
425,63086,LA CHAPELLE-AGNON,Ambert Livradois Forez,Les Monts du Livradois,13,12,0,0,0,8,0,0,2016,0
426,63087,LA CHAPELLE-MARCOUSSE,Agglo Pays d'Issoire,Brassac-les-Mines,0,0,0,0,0,0,0,0,2016,0
427,63088,LA CHAPELLE-SUR-USSON,Agglo Pays d'Issoire,Brassac-les-Mines,0,0,0,0,0,0,0,0,2016,0
428,63089,CHAPPES,Riom Limagne et Volcans,Aigueperse,22,14,8,0,9,11,0,0,2016,0
429,63090,CHAPTUZAT,Plaine Limagne,Aigueperse,8,8,0,0,0,0,0,0,2016,0
430,63091,CHARBONNIER-LES-MINES,Agglo Pays d'Issoire,Brassac-les-Mines,26,18,8,0,6,18,0,0,2016,0
431,63092,CHARBONNIERES-LES-VARENNES,Riom Limagne et Volcans,Saint-Ours,27,22,0,0,6,19,0,0,2016,0
432,63093,CHARBONNIERES-LES-VIEILLES,Combrailles Sioule et Morge,Saint-Georges de Mons,29,17,12,0,8,16,0,0,2016,0
433,63094,CHARENSAT,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,19,15,0,0,0,14,0,0,2016,0
434,63095,CHARNAT,Thiers Dore et Montagne,Maringues,12,7,0,0,0,6,0,0,2016,0
435,63096,CHAS,Billom Communauté,Billom,0,0,0,0,0,0,0,0,2016,0
436,63097,CHASSAGNE,Agglo Pays d'Issoire,Brassac-les-Mines,0,0,0,0,0,0,0,0,2016,0
437,63098,CHASTREIX,Massif du Sancy,Le Sancy,10,0,0,0,0,8,0,0,2016,0
438,63099,CHATEAUGAY,Clermont Auvergne Métropole,Châtelguyon,50,35,15,0,15,32,0,0,2016,0
439,63100,CHATEAUNEUF-LES-BAINS,Combrailles Sioule et Morge,Saint-Eloy-Les-Mines,16,10,6,0,0,12,0,0,2016,0
440,63101,CHATEAU-SUR-CHER,Pays de Saint-Eloy,Saint-Eloy-Les-Mines,9,0,0,0,0,6,0,0,2016,0
441,63102,CHATELDON,Thiers Dore et Montagne,Maringues,27,19,8,0,10,13,0,0,2016,0
442,63103,CHATELGUYON,Riom Limagne et Volcans,Châtelguyon,120,89,31,11,28,81,0,0,2016,0
443,63104,LA CHAULME,Ambert Livradois Forez,Ambert,0,0,0,0,0,0,0,0,2016,0
444,63105,CHAUMONT-LE-BOURG,Ambert Livradois Forez,Ambert,6,0,0,0,0,0,0,0,2016,0
445,63106,CHAURIAT,Billom Communauté,Billom,15,9,6,0,0,9,0,0,2016,0
446,63107,CHAVAROUX,Riom Limagne et Volcans,Aigueperse,7,6,0,0,0,0,0,0,2016,0
447,63108,LE CHEIX,Riom Limagne et Volcans,Riom,0,0,0,0,0,0,0,0,2016,0
448,63109,CHIDRAC,Agglo Pays d'Issoire,Le Sancy,8,6,0,0,0,0,0,0,2016,0
449,63110,CISTERNES-LA-FORET,Chavanon Combrailles et Volcans,Saint-Ours,18,10,8,0,11,0,0,0,2016,0
450,63111,CLEMENSAT,Agglo Pays d'Issoire,Le Sancy,0,0,0,0,0,0,0,0,2016,0
451,63112,CLERLANDE,Riom Limagne et Volcans,Aigueperse,0,0,0,0,0,0,0,0,2016,0
452,63113,CLERMONT-FERRAND,Clermont Auvergne Métropole,Pseudo-Canton de Clermont-Ferrand,2700,2090,610,367,622,1710,0,0,2016,0
453,63114,COLLANGES,Agglo Pays d'Issoire,Brassac-les-Mines,0,0,0,0,0,0,0,0,2016,0
454,63115,COMBRAILLES,Chavanon Combrailles et Volcans,Saint-Ours,8,0,0,0,0,0,0,0,2016,0
455,63116,COMBRONDE,Combrailles Sioule et Morge,Saint-Georges de Mons,48,28,20,0,13,32,0,0,2016,0
456,63117,COMPAINS,Massif du Sancy,Le Sancy,0,0,0,0,0,0,0,0,2016,0
457,63118,CONDAT-EN-COMBRAILLE,Chavanon Combrailles et Volcans,Saint-Ours,24,15,9,0,0,17,0,0,2016,0
458,63119,CONDAT-LES-MONTBOISSIER,Ambert Livradois Forez,Les Monts du Livradois,11,9,0,0,0,0,0,0,2016,0
459,63120,CORENT,Mond'Arverne Communauté,Les Martres-de-Veyre,0,0,0,0,0,0,0,0,2016,0
460,63121,COUDES,Agglo Pays d'Issoire,Vic-le-Comte,29,22,7,0,0,21,0,0,2016,0
461,63122,COURGOUL,Agglo Pays d'Issoire,Le Sancy,0,0,0,0,0,0,0,0,2016,0
462,63123,COURNOLS,Mond'Arverne Communauté,Orcines,9,0,0,0,0,6,0,0,2016,0
463,63124,COURNON-D'AUVERGNE,Clermont Auvergne Métropole,Cournon,382,278,104,40,114,228,0,0,2016,0
464,63125,COURPIERE,Thiers Dore et Montagne,Les Monts du Livradois,147,108,39,20,40,87,0,0,2016,0
465,63126,LE CREST,Mond'Arverne Communauté,Les Martres-de-Veyre,25,19,6,0,6,18,0,0,2016,0
466,63127,CRESTE,Agglo Pays d'Issoire,Le Sancy,0,0,0,0,0,0,0,0,2016,0
467,63128,CREVANT-LAVEINE,Entre Dore et Allier,Lezoux,17,11,6,0,0,10,0,0,2016,0
